index	genome	identifier	file	clip	scale	sum_stat	description
5622	1	ENCFF364KWK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF364KWK.bigWig	32	2	mean	ChIP-seq:H3K4me1:placenta
5623	1	ENCFF161EQK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF161EQK.bigWig	32	2	mean	ChIP-seq:CTCF:gastrocnemius medialis
5624	1	ENCFF042VGY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF042VGY.bigWig	32	2	mean	ChIP-seq:YBX1:GM12878
5625	1	ENCFF686EAS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF686EAS.bigWig	32	2	mean	ATAC-seq::sigmoid colon
5626	1	ENCFF022SDS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF022SDS.bigWig	32	2	mean	DNase-seq::ascending aorta
5627	1	ENCFF607NAW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF607NAW.bigWig	32	2	mean	ChIP-seq:H3K9me3:thyroid gland
5628	1	ENCFF396SRD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF396SRD.bigWig	32	2	mean	ChIP-seq:MCM3:K562
5629	1	ENCFF931PKT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF931PKT.bigWig	32	2	mean	ChIP-seq:H3K4me1:thyroid gland
5630	1	ENCFF804POQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF804POQ.bigWig	32	2	mean	DNase-seq::psoas muscle
5631	1	ENCFF200NGJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF200NGJ.bigWig	32	2	mean	ChIP-seq:IKZF1:K562
5632	1	ENCFF461WJA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF461WJA.bigWig	32	2	mean	ChIP-seq:MEF2D:K562
5633	1	ENCFF693WYZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF693WYZ.bigWig	32	2	mean	DNase-seq::adrenal gland
5634	1	ENCFF037QZG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF037QZG.bigWig	32	2	mean	ChIP-seq:MCM5:K562
5635	1	ENCFF740GQX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF740GQX.bigWig	32	2	mean	ChIP-seq:POLR2A:gastroesophageal sphincter
5636	1	ENCFF832GZH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF832GZH.bigWig	32	2	mean	DNase-seq::right atrium auricular region
5637	1	ENCFF066CLF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF066CLF.bigWig	32	2	mean	ChIP-seq:H3K36me3:chorionic villus
5638	1	ENCFF787EAS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF787EAS.bigWig	32	2	mean	DNase-seq::tibial artery
5639	1	ENCFF305IPH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF305IPH.bigWig	32	2	mean	DNase-seq::mucosa of descending colon
5640	1	ENCFF984JCD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF984JCD.bigWig	32	2	mean	ChIP-seq:CTCF:sigmoid colon
5641	1	ENCFF221CLN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF221CLN.bigWig	32	2	mean	DNase-seq::spleen
5642	1	ENCFF264CBS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF264CBS.bigWig	32	2	mean	ChIP-seq:CTCF:esophagus muscularis mucosa
5643	1	ENCFF904CTL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF904CTL.bigWig	32	2	mean	ChIP-seq:H3K4me1:stomach
5644	1	ENCFF623ZIV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF623ZIV.bigWig	32	2	mean	DNase-seq::HFFc6
5645	1	ENCFF887BVC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF887BVC.bigWig	32	2	mean	DNase-seq::ovary
5646	1	ENCFF649ZAI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF649ZAI.bigWig	32	2	mean	ChIP-seq:POLR2A:Peyer's patch
5647	1	ENCFF241BCT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF241BCT.bigWig	32	2	mean	DNase-seq::Peyer's patch
5648	1	ENCFF191CMO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF191CMO.bigWig	32	2	mean	ChIP-seq:H3K27ac:chorionic villus
5649	1	ENCFF321BJG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF321BJG.bigWig	32	2	mean	DNase-seq::heart left ventricle
5650	1	ENCFF082NAO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF082NAO.bigWig	32	2	mean	ChIP-seq:H3K27me3:upper lobe of left lung
5651	1	ENCFF279ZNA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF279ZNA.bigWig	32	2	mean	DNase-seq::upper lobe of left lung
5652	1	ENCFF649LCO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF649LCO.bigWig	32	2	mean	ATAC-seq::adrenal gland
5653	1	ENCFF843XZJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF843XZJ.bigWig	32	2	mean	ChIP-seq:CTCF:adrenal gland
5654	1	ENCFF355SGW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF355SGW.bigWig	32	2	mean	DNase-seq::sciatic nerve
5655	1	ENCFF421SBY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF421SBY.bigWig	32	2	mean	DNase-seq::lower lobe of left lung
5656	1	ENCFF847FPR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF847FPR.bigWig	32	2	mean	DNase-seq::heart right ventricle
5657	1	ENCFF013UBZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF013UBZ.bigWig	32	2	mean	DNase-seq::tibial artery
5658	1	ENCFF771GOG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF771GOG.bigWig	32	2	mean	ChIP-seq:H3K4me3:thyroid gland
5659	1	ENCFF380ELC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF380ELC.bigWig	32	2	mean	DNase-seq::heart left ventricle
5660	1	ENCFF153OJC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF153OJC.bigWig	32	2	mean	DNase-seq::Right ventricle myocardium inferior
5661	1	ENCFF311CLR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF311CLR.bigWig	32	2	mean	ChIP-seq:H3K4me3:neurosphere
5662	1	ENCFF194OHK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF194OHK.bigWig	32	2	mean	ChIP-seq:CTCF:Peyer's patch
5663	1	ENCFF258IVA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF258IVA.bigWig	32	2	mean	"DNase-seq::CD4-positive, alpha-beta T cell"
5664	1	ENCFF687TRP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF687TRP.bigWig	32	2	mean	DNase-seq::RWPE2
5665	1	ENCFF129AKD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF129AKD.bigWig	32	2	mean	ChIP-seq:H3K4me1:uterus
5666	1	ENCFF289RUM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF289RUM.bigWig	32	2	mean	"DNase-seq::CD4-positive, alpha-beta T cell"
5667	1	ENCFF237KCK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF237KCK.bigWig	32	2	mean	DNase-seq::adrenal gland
5668	1	ENCFF264TTT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF264TTT.bigWig	32	2	mean	ChIP-seq:H3K27ac:trophoblast
5669	1	ENCFF656QXE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF656QXE.bigWig	32	2	mean	ChIP-seq:H3K9me3:right lobe of liver
5670	1	ENCFF202FVQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF202FVQ.bigWig	32	2	mean	ChIP-seq:H3K27me3:tibial nerve
5671	1	ENCFF315VTA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF315VTA.bigWig	32	2	mean	DNase-seq::heart right ventricle
5672	1	ENCFF497LNO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF497LNO.bigWig	32	2	mean	ChIP-seq:GTF2F1:K562
5673	1	ENCFF468JQV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF468JQV.bigWig	32	2	mean	ChIP-seq:H3K4me3:chorionic villus
5674	1	ENCFF304HIM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF304HIM.bigWig	32	2	mean	ChIP-seq:GATAD2B:MCF-7
5675	1	ENCFF318GRT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF318GRT.bigWig	32	2	mean	ATAC-seq::upper lobe of left lung
5676	1	ENCFF495IVY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF495IVY.bigWig	32	2	mean	ChIP-seq:H3K4me1:esophagus squamous epithelium
5677	1	ENCFF790OFR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF790OFR.bigWig	32	2	mean	ChIP-seq:POLR2A:esophagus squamous epithelium
5678	1	ENCFF741VPQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF741VPQ.bigWig	32	2	mean	ChIP-seq:H3K27me3:chorionic villus
5679	1	ENCFF162GDL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF162GDL.bigWig	32	2	mean	DNase-seq::lower lobe of left lung
5680	1	ENCFF529SJY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF529SJY.bigWig	32	2	mean	ChIP-seq:EP300:sigmoid colon
5681	1	ENCFF486AGF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF486AGF.bigWig	32	2	mean	ChIP-seq:H3K36me3:placental basal plate
5682	1	ENCFF940ZAX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF940ZAX.bigWig	32	2	mean	ChIP-seq:CTCF:ascending aorta
5683	1	ENCFF848UDJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF848UDJ.bigWig	32	2	mean	ChIP-seq:POLR2AphosphoS5:vagina
5684	1	ENCFF096BWO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF096BWO.bigWig	32	2	mean	ChIP-seq:H3K36me3:right atrium auricular region
5685	1	ENCFF761ZGJ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF761ZGJ.bigWig	32	2	mean	DNase-seq::colonic mucosa
5686	1	ENCFF366TDQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF366TDQ.bigWig	32	2	mean	ChIP-seq:H3K9ac:foreskin melanocyte
5687	1	ENCFF160ZNA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF160ZNA.bigWig	32	2	mean	ChIP-seq:AFF1:K562
5688	1	ENCFF349QKS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF349QKS.bigWig	32	2	mean	ChIP-seq:SMARCA5:GM12878
5689	1	ENCFF702INA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF702INA.bigWig	32	2	mean	ChIP-seq:SMARCE1:HepG2
5690	1	ENCFF597SDR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF597SDR.bigWig	32	2	mean	DNase-seq::body of pancreas
5691	1	ENCFF638TCZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF638TCZ.bigWig	32	2	mean	ATAC-seq::motor neuron
5692	1	ENCFF548JIB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF548JIB.bigWig	32	2	mean	ChIP-seq:PHF20:K562
5693	1	ENCFF566TQY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF566TQY.bigWig	32	2	mean	DNase-seq::T-helper 2 cell
5694	1	ENCFF764IRG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF764IRG.bigWig	32	2	mean	DNase-seq::ovary
5695	1	ENCFF940HNG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF940HNG.bigWig	32	2	mean	DNase-seq::head of caudate nucleus
5696	1	ENCFF468XFE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF468XFE.bigWig	32	2	mean	DNase-seq::psoas muscle
5697	1	ENCFF042RAY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF042RAY.bigWig	32	2	mean	"DNase-seq::CD4-positive, CD25-positive, alpha-beta regulatory T cell"
5698	1	ENCFF977EAU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF977EAU.bigWig	32	2	mean	ChIP-seq:H3K4me3:placenta
5699	1	ENCFF230ORC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF230ORC.bigWig	32	2	mean	ChIP-seq:H3K4me3:testis
5700	1	ENCFF330KSM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF330KSM.bigWig	32	2	mean	ChIP-seq:H3K27ac:placental basal plate
5701	1	ENCFF231WCB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF231WCB.bigWig	32	2	mean	ChIP-seq:H3K36me3:heart right ventricle
5702	1	ENCFF515HEW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF515HEW.bigWig	32	2	mean	ChIP-seq:CTCF:esophagus squamous epithelium
5703	1	ENCFF614EBT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF614EBT.bigWig	32	2	mean	ChIP-seq:H3K27ac:prostate gland
5704	1	ENCFF581YXV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF581YXV.bigWig	32	2	mean	DNase-seq::placenta
5705	1	ENCFF694HMR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF694HMR.bigWig	32	2	mean	ChIP-seq:H3K36me3:adrenal gland
5706	1	ENCFF410YPP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF410YPP.bigWig	32	2	mean	DNase-seq::endodermal cell
5707	1	ENCFF295JAT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF295JAT.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
5708	1	ENCFF612HRT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF612HRT.bigWig	32	2	mean	ChIP-seq:H3K27me3:transverse colon
5709	1	ENCFF084QJF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF084QJF.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
5710	1	ENCFF399QIW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF399QIW.bigWig	32	2	mean	"DNase-seq::naive thymus-derived CD4-positive, alpha-beta T cell"
5711	1	ENCFF453BOK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF453BOK.bigWig	32	2	mean	DNase-seq::ecto neural progenitor cell
5712	1	ENCFF760GUS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF760GUS.bigWig	32	2	mean	ChIP-seq:GATAD2B:K562
5713	1	ENCFF046EPY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF046EPY.bigWig	32	2	mean	ATAC-seq::motor neuron
5714	1	ENCFF769IGG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF769IGG.bigWig	32	2	mean	ChIP-seq:H3K27ac:prostate gland
5715	1	ENCFF761XCG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF761XCG.bigWig	32	2	mean	"DNase-seq::CD4-positive, alpha-beta T cell"
5716	1	ENCFF022ZKX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF022ZKX.bigWig	32	2	mean	DNase-seq::placenta
5717	1	ENCFF341NIN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF341NIN.bigWig	32	2	mean	ChIP-seq:CTCF:osteocyte
5718	1	ENCFF412ONC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF412ONC.bigWig	32	2	mean	DNase-seq::T-cell
5719	1	ENCFF537TBX	/home/suncz/work/s02/Encode_epigenome/data/ENCFF537TBX.bigWig	32	2	mean	ChIP-seq:NFXL1:MCF-7
5720	1	ENCFF046NFU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF046NFU.bigWig	32	2	mean	ATAC-seq::motor neuron
5721	1	ENCFF567UXT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF567UXT.bigWig	32	2	mean	ChIP-seq:POLR2A:gastrocnemius medialis
5722	1	ENCFF959PXE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF959PXE.bigWig	32	2	mean	ChIP-seq:H3K27ac:transverse colon
5723	1	ENCFF405MMH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF405MMH.bigWig	32	2	mean	DNase-seq::H9
5724	1	ENCFF639VUL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF639VUL.bigWig	32	2	mean	DNase-seq::T-cell
5725	1	ENCFF225LXW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF225LXW.bigWig	32	2	mean	ChIP-seq:H3K4me1:adrenal gland
5726	1	ENCFF676RAT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF676RAT.bigWig	32	2	mean	DNase-seq::dorsolateral prefrontal cortex
5727	1	ENCFF648XPS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF648XPS.bigWig	32	2	mean	DNase-seq::cardiac muscle cell
5728	1	ENCFF184JSH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF184JSH.bigWig	32	2	mean	DNase-seq::posterior cingulate gyrus
5729	1	ENCFF610LAS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF610LAS.bigWig	32	2	mean	ChIP-seq:CTCF:parathyroid adenoma
5730	1	ENCFF543JQI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF543JQI.bigWig	32	2	mean	DNase-seq::right lung
5731	1	ENCFF224VSV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF224VSV.bigWig	32	2	mean	ChIP-seq:H3K4me1:tibial artery
5732	1	ENCFF441ADS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF441ADS.bigWig	32	2	mean	ChIP-seq:H3K4me1:adrenal gland
5733	1	ENCFF251KZE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF251KZE.bigWig	32	2	mean	ChIP-seq:H3K4me1:heart right ventricle
5734	1	ENCFF333BOP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF333BOP.bigWig	32	2	mean	ChIP-seq:H3K4me3:motor neuron
5735	1	ENCFF500SQQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF500SQQ.bigWig	32	2	mean	ChIP-seq:H3K14ac:trophoblast cell
5736	1	ENCFF971HER	/home/suncz/work/s02/Encode_epigenome/data/ENCFF971HER.bigWig	32	2	mean	ChIP-seq:H3K9ac:H1
5737	1	ENCFF223OYF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF223OYF.bigWig	32	2	mean	ChIP-seq:H3K27ac:H9
5738	1	ENCFF413BLF	/home/suncz/work/s02/Encode_epigenome/data/ENCFF413BLF.bigWig	32	2	mean	ChIP-seq:ZNF512B:MCF-7
5739	1	ENCFF692MSP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF692MSP.bigWig	32	2	mean	ChIP-seq:PHB2:K562
5740	1	ENCFF149GHN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF149GHN.bigWig	32	2	mean	ChIP-seq:H3K36me3:prostate gland
5741	1	ENCFF868TLW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF868TLW.bigWig	32	2	mean	ChIP-seq:H3K79me2:H1
5742	1	ENCFF160VHY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF160VHY.bigWig	32	2	mean	ATAC-seq::cerebellum
5743	1	ENCFF993RJV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF993RJV.bigWig	32	2	mean	ChIP-seq:H3K79me2:H9
5744	1	ENCFF733CJA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF733CJA.bigWig	32	2	mean	ChIP-seq:H3K9me3:IMR-90
5745	1	ENCFF278AJU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF278AJU.bigWig	32	2	mean	DNase-seq::T-cell
5746	1	ENCFF179DYB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF179DYB.bigWig	32	2	mean	ChIP-seq:H2BK5ac:H1
5747	1	ENCFF518HMA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF518HMA.bigWig	32	2	mean	DNase-seq::spinal cord
5748	1	ENCFF539JYE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF539JYE.bigWig	32	2	mean	ChIP-seq:H3K9me3:sigmoid colon
5749	1	ENCFF363LML	/home/suncz/work/s02/Encode_epigenome/data/ENCFF363LML.bigWig	32	2	mean	ChIP-seq:H3K79me1:IMR-90
5750	1	ENCFF183DXB	/home/suncz/work/s02/Encode_epigenome/data/ENCFF183DXB.bigWig	32	2	mean	ChIP-seq:H3K4ac:H1
5751	1	ENCFF382QFM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF382QFM.bigWig	32	2	mean	ChIP-seq:H3K4ac:H1
5752	1	ENCFF937OWO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF937OWO.bigWig	32	2	mean	ChIP-seq:H3K4me3:prostate gland
5753	1	ENCFF322ICI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF322ICI.bigWig	32	2	mean	ChIP-seq:CTCF:uterus
5754	1	ENCFF281VSR	/home/suncz/work/s02/Encode_epigenome/data/ENCFF281VSR.bigWig	32	2	mean	DNase-seq::SJSA1
5755	1	ENCFF491MKV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF491MKV.bigWig	32	2	mean	ChIP-seq:H3K9me3:Peyer's patch
5756	1	ENCFF518SGA	/home/suncz/work/s02/Encode_epigenome/data/ENCFF518SGA.bigWig	32	2	mean	DNase-seq::adrenal gland
5757	1	ENCFF730LPY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF730LPY.bigWig	32	2	mean	ChIP-seq:MNT:K562
5758	1	ENCFF282MSN	/home/suncz/work/s02/Encode_epigenome/data/ENCFF282MSN.bigWig	32	2	mean	ChIP-seq:H3K4me3:stomach
5759	1	ENCFF876OBV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF876OBV.bigWig	32	2	mean	DNase-seq::pancreas
5760	1	ENCFF940CVK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF940CVK.bigWig	32	2	mean	ChIP-seq:H3K9me3:tibial artery
5761	1	ENCFF470BCI	/home/suncz/work/s02/Encode_epigenome/data/ENCFF470BCI.bigWig	32	2	mean	DNase-seq::placenta
5762	1	ENCFF111NRY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF111NRY.bigWig	32	2	mean	DNase-seq::breast epithelium
5763	1	ENCFF245YIL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF245YIL.bigWig	32	2	mean	"DNase-seq::CD8-positive, alpha-beta memory T cell"
5764	1	ENCFF189TNV	/home/suncz/work/s02/Encode_epigenome/data/ENCFF189TNV.bigWig	32	2	mean	ChIP-seq:H3K36me3:H9
5765	1	ENCFF958EWC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF958EWC.bigWig	32	2	mean	ChIP-seq:H3K27ac:spleen
5766	1	ENCFF499CXG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF499CXG.bigWig	32	2	mean	ChIP-seq:H3K27ac:heart left ventricle
5767	1	ENCFF350ATK	/home/suncz/work/s02/Encode_epigenome/data/ENCFF350ATK.bigWig	32	2	mean	ChIP-seq:H3K56ac:IMR-90
5768	1	ENCFF121ZZH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF121ZZH.bigWig	32	2	mean	"DNase-seq::CD4-positive, alpha-beta T cell"
5769	1	ENCFF422IHL	/home/suncz/work/s02/Encode_epigenome/data/ENCFF422IHL.bigWig	32	2	mean	DNase-seq::T-cell
5770	1	ENCFF733IEZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF733IEZ.bigWig	32	2	mean	ChIP-seq:H3K27me3:suprapubic skin
5771	1	ENCFF825TAZ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF825TAZ.bigWig	32	2	mean	ChIP-seq:H3K27me3:small intestine
5772	1	ENCFF551KHO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF551KHO.bigWig	32	2	mean	ChIP-seq:IRF9:K562
5773	1	ENCFF333EGO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF333EGO.bigWig	32	2	mean	ChIP-seq:H3K79me1:mesendoderm
5774	1	ENCFF288LPW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF288LPW.bigWig	32	2	mean	ChIP-seq:HDAC8:K562
5775	1	ENCFF231XCP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF231XCP.bigWig	32	2	mean	ChIP-seq:CTCF:spleen
5776	1	ENCFF572ALP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF572ALP.bigWig	32	2	mean	ChIP-seq:H3K18ac:IMR-90
5777	1	ENCFF163IDS	/home/suncz/work/s02/Encode_epigenome/data/ENCFF163IDS.bigWig	32	2	mean	ATAC-seq::mucosa of descending colon
5778	1	ENCFF782LED	/home/suncz/work/s02/Encode_epigenome/data/ENCFF782LED.bigWig	32	2	mean	ChIP-seq:H3K9me3:tibial nerve
5779	1	ENCFF774EPQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF774EPQ.bigWig	32	2	mean	ChIP-seq:H3K36me3:gastroesophageal sphincter
5780	1	ENCFF127RII	/home/suncz/work/s02/Encode_epigenome/data/ENCFF127RII.bigWig	32	2	mean	ChIP-seq:EGR1:K562
5781	1	ENCFF418TWM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF418TWM.bigWig	32	2	mean	ChIP-seq:H3K36me3:placental basal plate
5782	1	ENCFF299LUC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF299LUC.bigWig	32	2	mean	ChIP-seq:H3K4me1:placental basal plate
5783	1	ENCFF737NUU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF737NUU.bigWig	32	2	mean	ChIP-seq:PKNOX1:MCF-7
5784	1	ENCFF086JDP	/home/suncz/work/s02/Encode_epigenome/data/ENCFF086JDP.bigWig	32	2	mean	ChIP-seq:H3K4me1:thyroid gland
5785	1	ENCFF787DLE	/home/suncz/work/s02/Encode_epigenome/data/ENCFF787DLE.bigWig	32	2	mean	ChIP-seq:H3K9me3:liver
5786	1	ENCFF183LBD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF183LBD.bigWig	32	2	mean	ChIP-seq:H3K36me3:chorion
5787	1	ENCFF217UFH	/home/suncz/work/s02/Encode_epigenome/data/ENCFF217UFH.bigWig	32	2	mean	ChIP-seq:H3K27ac:VCaP
5788	1	ENCFF674RXU	/home/suncz/work/s02/Encode_epigenome/data/ENCFF674RXU.bigWig	32	2	mean	DNase-seq::upper lobe of left lung
5789	1	ENCFF622FPO	/home/suncz/work/s02/Encode_epigenome/data/ENCFF622FPO.bigWig	32	2	mean	ChIP-seq:GTF2E2:K562
5790	1	ENCFF100UUG	/home/suncz/work/s02/Encode_epigenome/data/ENCFF100UUG.bigWig	32	2	mean	ChIP-seq:H2BK5ac:trophoblast cell
5791	1	ENCFF712ATQ	/home/suncz/work/s02/Encode_epigenome/data/ENCFF712ATQ.bigWig	32	2	mean	DNase-seq::gastrocnemius medialis
5792	1	ENCFF828SKT	/home/suncz/work/s02/Encode_epigenome/data/ENCFF828SKT.bigWig	32	2	mean	ChIP-seq:H2BK15ac:IMR-90
5793	1	ENCFF330ZGD	/home/suncz/work/s02/Encode_epigenome/data/ENCFF330ZGD.bigWig	32	2	mean	DNase-seq::pancreas
5794	1	ENCFF896NVM	/home/suncz/work/s02/Encode_epigenome/data/ENCFF896NVM.bigWig	32	2	mean	ChIP-seq:H3K4me1:lung
5795	1	ENCFF910IZW	/home/suncz/work/s02/Encode_epigenome/data/ENCFF910IZW.bigWig	32	2	mean	ChIP-seq:ZNF644:K562
5796	1	ENCFF931JPY	/home/suncz/work/s02/Encode_epigenome/data/ENCFF931JPY.bigWig	32	2	mean	ChIP-seq:NCOR1:HepG2
5797	1	ENCFF362WHC	/home/suncz/work/s02/Encode_epigenome/data/ENCFF362WHC.bigWig	32	2	mean	ChIP-seq:RNF2:A549
